,Parcel ID,Land Use,Property Address,Property City,Zip Code,Sale Price,Legal Reference,Finished Area,Bedrooms,Full Bath,Half Bath
29339,180 04 0B 003.00,SINGLE FAMILY,3008  BROOKVIEW FOREST DR,NASHVILLE,,357000,20150803-0076541,,,,
29340,180 04 0B 030.00,SINGLE FAMILY,3037  BROOKVIEW FOREST DR,NASHVILLE,,334000,20150723-0072383,,,,
29341,180 04 0B 158.00,SINGLE FAMILY,3205  BROOKVIEW FOREST DR,NASHVILLE,,358500,20150713-0067822,,,,
29342,181 01 0A 033.00,SINGLE FAMILY,6812  SUNNYWOOD DR,NASHVILLE,,254000,20150716-0069371,,,,
29343,181 01 0B 134.00,SINGLE FAMILY,7441  TARMAC WAY,NASHVILLE,,235000,20150717-0069944,,,,
29344,181 01 0B 228.00,SINGLE FAMILY,6508  SUNNYWOOD DR,NASHVILLE,,265000,20150729-0074340,,,,
29345,181 01 0B 230.00,VACANT RESIDENTIAL LAND,6516  SUNNYWOOD DR,NASHVILLE,,55000,20150706-0065228,,,,
29346,181 01 0B 286.00,SINGLE FAMILY,6605  SUNNYWOOD DR,NASHVILLE,,269481,20150731-0075497,,,,
29347,181 01 0B 287.00,SINGLE FAMILY,6609  SUNNYWOOD DR,NASHVILLE,,253503,20150731-0075839,,,,
29348,181 01 0B 298.00,SINGLE FAMILY,6633  SUNNYWOOD DR,NASHVILLE,,273350,20150723-0072521,,,,
29349,091 15 0A 005.00,RESIDENTIAL CONDO,5000  PARK AVE,NASHVILLE,,240000,20150717-0070084,,,,
29350,091 15 0E 023.00,RESIDENTIAL CONDO,724  CENTERPOINT LN,NASHVILLE,,408750,20150805-0077707,,,,
29351,091 15 0E 024.00,RESIDENTIAL CONDO,722  CENTERPOINT LN,NASHVILLE,,426665,20150723-0072219,,,,
29352,091 16 0I 001.00,RESIDENTIAL CONDO,4303 A  DAKOTA AVE,NASHVILLE,,538500,20150717-0069871,,,,
29353,092 09 0L 001.00,RESIDENTIAL CONDO,408 A  33RD AVE N,NASHVILLE,,519000,20150716-0069417,,,,
29354,092 15 0A 400.00,RESIDENTIAL CONDO,2325  ELLISTON PL,NASHVILLE,,179500,20150722-0071649,,,,
29355,092 16 0D 124.00,RESIDENTIAL CONDO,1803  BROADWAY,NASHVILLE,,212500,20150803-0076341,,,,
29356,092 16 0D 309.00,RESIDENTIAL CONDO,1803  BROADWAY,NASHVILLE,,234900,20150723-0072340,,,,
29357,092 16 0D 312.00,RESIDENTIAL CONDO,1803  BROADWAY,NASHVILLE,,227500,20150730-0075133,,,,
29358,092 16 0D 426.00,RESIDENTIAL CONDO,1803  BROADWAY,NASHVILLE,,230000,20150706-0065304,,,,
29359,092 16 0D 615.00,RESIDENTIAL CONDO,1803  BROADWAY,NASHVILLE,,270600,20150730-0075308,,,,
29360,092 16 0E 026.00,RESIDENTIAL CONDO,1920  ADELICIA ST,NASHVILLE,,290000,20150731-0075549,,,,
29361,092 16 0E 038.00,RESIDENTIAL CONDO,900  20TH AVE S,NASHVILLE,,495000,20150717-0069991,,,,
29362,092 16 0E 188.00,RESIDENTIAL CONDO,900  20TH AVE S,NASHVILLE,,2750000,20150720-0070683,,,,
29363,092 16 0H 106.00,RESIDENTIAL CONDO,806  18TH AVE S,NASHVILLE,,180000,20150720-0070970,,,,
29364,093 09 0A 079.00,RESIDENTIAL CONDO,1510  DEMONBREUN ST,NASHVILLE,,277500,20150803-0076527,,,,
29365,093 09 0A 122.00,RESIDENTIAL CONDO,1510  DEMONBREUN ST,NASHVILLE,,268000,20150724-0073106,,,,
29366,103 02 0 144.00,SINGLE FAMILY,5501  BURGESS AVE,NASHVILLE,,165000,20150708-0066121,,,,
29367,103 03 0J 001.00,RESIDENTIAL CONDO,4707 A  DAKOTA AVE,NASHVILLE,,529900,20150805-0077560,,,,
29368,103 08 0A 024.00,RESIDENTIAL CONDO,4425  WESTLAWN DR,NASHVILLE,,167900,20150807-0078921,,,,
29369,103 08 0B 307.00,RESIDENTIAL CONDO,307  SLOAN RD,NASHVILLE,,174900,20150731-0075679,,,,
29370,103 08 0D 002.00,SINGLE FAMILY,4405  WESTLAWN DR,NASHVILLE,,744000,20150716-0069716,,,,
29371,103 12 0A 001.00,RESIDENTIAL CONDO,4200  WEST END AVE,NASHVILLE,,125000,20150708-0066428,,,,
29372,103 12 0A 029.00,RESIDENTIAL CONDO,4200  WEST END AVE,NASHVILLE,,258000,20150727-0073766,,,,
29373,103 14 0A 021.00,RESIDENTIAL CONDO,4500  POST RD,NASHVILLE,,242500,20150730-0074948,,,,
29374,103 15 0B 045.00,RESIDENTIAL CONDO,4487  POST PL,NASHVILLE,,230000,20150716-0069571,,,,
29375,103 15 0B 143.00,RESIDENTIAL CONDO,4487  POST PL,NASHVILLE,,247500,20150720-0070624,,,,
29376,103 15 0B 146.00,RESIDENTIAL CONDO,4487  POST PL,NASHVILLE,,262000,20150724-0073138,,,,
29377,103 15 0B 163.00,RESIDENTIAL CONDO,4487  POST PL,NASHVILLE,,234900,20150721-0071412,,,,
29378,103 16 0A 035.00,RESIDENTIAL CONDO,3901  WEST END AVE,NASHVILLE,,407000,20150720-0070916,,,,
29379,104 02 0 177.00,RESIDENTIAL COMBO/MISC,3101  BELWOOD ST,NASHVILLE,,1000000,20150727-0073661,,,,
29380,104 02 0A 025.00,RESIDENTIAL CONDO,201  ACKLEN PARK DR,NASHVILLE,,96500,20150708-0066381,,,,
29381,104 02 0C 102.00,RESIDENTIAL CONDO,205  31ST AVE N,NASHVILLE,,535000,20150803-0076682,,,,
29382,104 02 0H 001.00,RESIDENTIAL CONDO,122  ACKLEN PARK DR,NASHVILLE,,297000,20150729-0074605,,,,
29383,104 02 0S 007.00,RESIDENTIAL CONDO,116  31ST AVE N,NASHVILLE,,254500,20150731-0075759,,,,
29384,104 02 0X 214.00,RESIDENTIAL CONDO,214  31ST AVE N,NASHVILLE,,425000,20150723-0072424,,,,
29385,104 02 0X 238.00,RESIDENTIAL CONDO,238  31ST AVE N,NASHVILLE,,405000,20150803-0076185,,,,
29386,104 02 3H 004.00,RESIDENTIAL CONDO,209  MASON AVE,NASHVILLE,,440000,20150714-0068328,,,,
29387,104 02 4B 214.00,RESIDENTIAL CONDO,3000  VANDERBILT PL,NASHVILLE,,225000,20150727-0073783,,,,
29388,104 06 0A 033.00,RESIDENTIAL CONDO,3415  WEST END AVE,NASHVILLE,,121000,20150710-0067340,,,,
29389,104 06 0F 019.00,RESIDENTIAL CONDO,3314  LONG BLVD,NASHVILLE,,199000,20150724-0073089,,,,
29390,104 06 0F 029.00,RESIDENTIAL CONDO,3319  LONG BLVD,NASHVILLE,,249000,20150804-0077314,,,,
29391,104 06 0G 001.00,RESIDENTIAL CONDO,101  FAIRMONT PL,NASHVILLE,,289000,20150716-0069662,,,,
29392,104 08 0L 302.00,RESIDENTIAL CONDO,1504  18TH AVE S,NASHVILLE,,175000,20150803-0076656,,,,
29393,104 08 0M 402.00,RESIDENTIAL CONDO,1706  18TH AVE S,NASHVILLE,,437000,20150715-0069058,,,,
29394,104 08 0M 412.00,RESIDENTIAL CONDO,1706  18TH AVE S,NASHVILLE,,350000,20150730-0075208,,,,
29395,104 10 0Q 001.00,RESIDENTIAL CONDO,3423  33RD AVE S,NASHVILLE,,475000,20150821-0084726,,,,
29396,104 10 0R 003.00,RESIDENTIAL CONDO,511 C  CHESTERFIELD AVE,NASHVILLE,,430000,20150804-0076884,,,,
29397,104 11 0 049.00,RESIDENTIAL COMBO/MISC,2116  ACKLEN AVE,NASHVILLE,,1000000,20150727-0073661,,,,
29398,104 13 0A 056.00,RESIDENTIAL CONDO,401  BOWLING AVE,NASHVILLE,,410000,20150729-0074492,,,,
29399,104 13 0F 121.00,RESIDENTIAL CONDO,3718  BRIGHTON RD,NASHVILLE,,535000,20150708-0066424,,,,
29400,104 13 0F 148.00,RESIDENTIAL CONDO,148  BRIGHTON CLOSE,NASHVILLE,,680000,20150803-0076539,,,,
29401,104 14 0H 021.00,SINGLE FAMILY,334  WHITWORTH WAY,NASHVILLE,,510000,20150729-0074811,,,,
29402,104 14 0L 001.00,RESIDENTIAL CONDO,2917  W LINDEN AVE,NASHVILLE,,489900,20150713-0067653,,,,
29403,104 14 0L 001.00,RESIDENTIAL CONDO,2917  W LINDEN AVE,NASHVILLE,,489900,20150713-0067652,,,,
29404,104 16 0D 001.00,RESIDENTIAL CONDO,2218  BELMONT BLVD,NASHVILLE,,910000,20150707-0065494,,,,
29405,105 01 0I 001.00,RESIDENTIAL CONDO,1409 A  TREMONT ST,NASHVILLE,,549900,20150729-0074527,,,,
29406,105 05 0 266.00,DUPLEX,1114 WADE AVE,NASHVILLE,,400000,20150731-0075469,,,,
29407,105 05 0K 005.00,RESIDENTIAL CONDO,1309  WADE AVE,NASHVILLE,,495000,20150717-0070255,,,,
29408,105 05 0K 008.00,RESIDENTIAL CONDO,1303  WADE AVE,NASHVILLE,,517000,20150717-0069964,,,,
29409,105 05 0M 002.00,RESIDENTIAL CONDO,1719 B  14TH AVE S,NASHVILLE,,450000,20150715-0069071,,,,
29410,105 05 0O 001.00,RESIDENTIAL CONDO,1428  15TH AVE S,NASHVILLE,,522000,20150716-0069182,,,,
29411,105 05 0Q 002.00,RESIDENTIAL CONDO,1715 B  14TH AVE S,NASHVILLE,,580000,20150716-0069366,,,,
29412,105 06 0 149.00,SINGLE FAMILY,749 HAMILTON AVE,NASHVILLE,,385000,20150803-0076357,,,,
29413,105 09 0 341.00,SINGLE FAMILY,1903  HILLSIDE AVE,NASHVILLE,,360000,20150730-0075269,,,,
29414,105 10 0C 207.00,RESIDENTIAL CONDO,760  WEDGEWOOD PARK,NASHVILLE,,274900,20150805-0077801,,,,
29415,105 10 0G 002.00,RESIDENTIAL CONDO,1814 B  ELLIOTT AVE,NASHVILLE,,490000,20150805-0077626,,,,
29416,105 13 0 241.00,SINGLE FAMILY,2218 11TH AVE S,NASHVILLE,,365000,20150722-0071721,,,,
29417,105 13 0Q 001.00,RESIDENTIAL CONDO,1210  ASHWOOD AVE,NASHVILLE,,600000,20150807-0078951,,,,
29418,105 13 0Q 002.00,RESIDENTIAL CONDO,1212  ASHWOOD AVE,NASHVILLE,,595000,20150807-0078894,,,,
29419,105 13 3A 001.00,RESIDENTIAL CONDO,1203 A  ASHWOOD AVE,NASHVILLE,,510583,20150807-0078696,,,,
29420,105 13 3A 002.00,RESIDENTIAL CONDO,1203 B  ASHWOOD AVE,NASHVILLE,,629062,20150731-0075768,,,,
29421,105 13 3F 001.00,RESIDENTIAL CONDO,2218 A  11TH AVE S,NASHVILLE,,365000,20150722-0071721,,,,
29422,105 13 3F 002.00,VACANT RESIDENTIAL LAND,2218 B  11TH AVE S,NASHVILLE,,365000,20150722-0071721,,,,
29423,105 14 0C 048.00,RESIDENTIAL CONDO,824  HILLVIEW HTS,NASHVILLE,,325000,20150722-0071868,,,,
29424,105 14 0C 102.00,RESIDENTIAL CONDO,2310  ELLIOTT AVE,NASHVILLE,,281900,20150722-0071918,,,,
29425,105 14 0C 308.00,RESIDENTIAL CONDO,2310  ELLIOTT AVE,NASHVILLE,,235000,20150716-0069194,,,,
29426,105 14 0C 708.00,RESIDENTIAL CONDO,2310  ELLIOTT AVE,NASHVILLE,,205100,20150729-0074546,,,,
29427,114 15 0A 021.00,RESIDENTIAL CONDO,108  CEDAR PLACE BND,NASHVILLE,,65000,20150710-0067355,,,,
29428,114 15 0A 030.00,RESIDENTIAL CONDO,109  CEDAR PLACE BND,NASHVILLE,,65000,20150716-0069534,,,,
29429,115 16 0 086.00,VACANT RESIDENTIAL LAND,153 A  HAVERFORD DR,NASHVILLE,,440000,20150713-0067506,,,,
29430,115 16 0A 001.00,VACANT RESIDENTIAL LAND,153 A  HAVERFORD DR,NASHVILLE,,440000,20150713-0067506,,,,
29431,115 16 0A 002.00,VACANT RESIDENTIAL LAND,153 B  HAVERFORD DR,NASHVILLE,,440000,20150713-0067506,,,,
29432,116 03 0B 133.00,RESIDENTIAL CONDO,4505  HARDING PIKE,NASHVILLE,,253450,20150727-0073265,,,,
29433,116 03 0B 155.00,RESIDENTIAL CONDO,4505  HARDING PIKE,NASHVILLE,,174500,20150730-0075039,,,,
29434,116 03 0F 008.00,RESIDENTIAL CONDO,206  WESTCHASE DR,NASHVILLE,,250000,20150728-0073944,,,,
29435,116 03 0F 030.00,RESIDENTIAL CONDO,228  WESTCHASE DR,NASHVILLE,,270000,20150706-0065030,,,,
29436,116 03 0M 316.00,RESIDENTIAL CONDO,4120  RIDGEFIELD DR,NASHVILLE,,450000,20150708-0065991,,,,
29437,116 03 0M 506.00,RESIDENTIAL CONDO,4120  RIDGEFIELD DR,NASHVILLE,,715000,20150804-0076931,,,,
29438,116 08 0 083.00,VACANT RESIDENTIAL LAND,4004 WOODMONT BLVD,NASHVILLE,,475000,20150715-0068873,,,,
29439,116 08 0A 007.00,SINGLE FAMILY,7  VALLEY FRG,NASHVILLE,,500000,20150803-0076056,,,,
29440,116 08 0K 003.00,RESIDENTIAL CONDO,4026 D  WOODMONT BLVD,NASHVILLE,,399000,20150722-0072042,,,,
29441,116 08 0S 801.00,RESIDENTIAL CONDO,502  WINDSOR PARK LN,NASHVILLE,,650000,20150728-0074135,,,,
29442,116 08 0V 002.00,RESIDENTIAL CONDO,3725  WOODMONT BLVD,NASHVILLE,,1595000,20150710-0067175,,,,
29443,116 08 0X 001.00,RESIDENTIAL CONDO,404  WOODMONT HALL PL,NASHVILLE,,700000,20150706-0065307,,,,
29444,116 08 0X 002.00,RESIDENTIAL CONDO,406  WOODMONT HALL PL,NASHVILLE,,695000,20150805-0078011,,,,
29445,116 08 0Y 001.00,RESIDENTIAL CONDO,410  WOODMONT HALL PL,NASHVILLE,,699900,20150707-0065661,,,,
29446,116 12 0 130.00,DUPLEX,3903 ESTES RD,NASHVILLE,,670000,20150716-0069252,,,,
29447,116 12 0O 002.00,RESIDENTIAL CONDO,3716 B  AUBURN LN,NASHVILLE,,590000,20150804-0077003,,,,
29448,116 13 0D 002.00,SINGLE FAMILY,319  ALLEN PL,NASHVILLE,,589000,20150724-0072634,,,,
29449,117 02 0D 002.00,RESIDENTIAL CONDO,3013  WOODLAWN DR,NASHVILLE,,303000,20150803-0076119,,,,
29450,117 02 0D 012.00,RESIDENTIAL CONDO,3033  WOODLAWN DR,NASHVILLE,,305000,20150720-0070416,,,,
29451,117 03 0A 036.00,RESIDENTIAL CONDO,3000  HILLSBORO PIKE,NASHVILLE,,255000,20150708-0066239,,,,
29452,117 03 0C 121.00,RESIDENTIAL CONDO,121  HILLSBORO PL,NASHVILLE,,210000,20150803-0076621,,,,
29453,117 03 0D 231.00,RESIDENTIAL CONDO,231  HILLSBORO PL,NASHVILLE,,200000,20150706-0064764,,,,
29454,117 03 0H 151.00,RESIDENTIAL CONDO,2600  HILLSBORO PIKE,NASHVILLE,,312000,20150810-0079672,,,,
29455,117 04 0O 002.00,RESIDENTIAL CONDO,1512  KIRKWOOD AVE,NASHVILLE,,502000,20150717-0070122,,,,
29456,117 04 0Q 001.00,VACANT RESIDENTIAL LAND,1516 A  KIRKWOOD AVE,NASHVILLE,,150000,20150720-0070939,,,,
29457,117 04 0Q 002.00,VACANT RESIDENTIAL LAND,1516 B  KIRKWOOD AVE,NASHVILLE,,150000,20150720-0070938,,,,
29458,117 05 0 105.00,SINGLE FAMILY,3500  WOODMONT BLVD,NASHVILLE,,1560000,20150804-0077001,,,,
29459,117 05 0E 001.00,SINGLE FAMILY,3497  GRAYSWOOD AVE,NASHVILLE,,1100000,20150722-0071913,,,,
29460,117 07 0F 001.00,RESIDENTIAL CONDO,3479  GOLF CLUB LN,NASHVILLE,,250000,20150723-0072504,,,,
29461,117 10 0B 007.00,RESIDENTIAL CONDO,2411  CRESTMOOR RD,NASHVILLE,,549000,20150723-0072135,,,,
29462,117 11 0B 096.00,RESIDENTIAL CONDO,3600  HILLSBORO PIKE,NASHVILLE,,118000,20150730-0075074,,,,
29463,117 11 0J 207.00,RESIDENTIAL CONDO,2025  WOODMONT BLVD,NASHVILLE,,244500,20150722-0071861,,,,
29464,117 11 0J 320.00,RESIDENTIAL CONDO,2025  WOODMONT BLVD,NASHVILLE,,255000,20150804-0077120,,,,
29465,117 11 0J 339.00,RESIDENTIAL CONDO,2025  WOODMONT BLVD,NASHVILLE,,158000,20150805-0078105,,,,
29466,117 12 0G 001.00,RESIDENTIAL CONDO,1213  NOELTON AVE,NASHVILLE,,610000,20150721-0071054,,,,
29467,117 13 0B 081.00,SINGLE FAMILY,116  ABBOTTSFORD,NASHVILLE,,643700,20150727-0073498,,,,
29468,117 15 0A 133.00,RESIDENTIAL CONDO,1900  RICHARD JONES RD,NASHVILLE,,185000,20150707-0065647,,,,
29469,117 15 3B 002.00,RESIDENTIAL CONDO,4105 B  LONE OAK RD,NASHVILLE,,612000,20150730-0075402,,,,
29470,118 01 0B 001.00,RESIDENTIAL CONDO,848 A  KIRKWOOD AVE,NASHVILLE,,225000,20150714-0068251,,,,
29471,118 01 0I 002.00,RESIDENTIAL CONDO,1104  GILMORE AVE,NASHVILLE,,749900,20150804-0077059,,,,
29472,118 01 2B 001.00,RESIDENTIAL CONDO,802 A  MONTROSE AVE,NASHVILLE,,584890,20150707-0065668,,,,
29473,118 01 4F 002.00,RESIDENTIAL CONDO,904 B  KNOX AVE,NASHVILLE,,555000,20150724-0072761,,,,
29474,118 01 4G 001.00,RESIDENTIAL CONDO,805  HALCYON AVE,NASHVILLE,,749900,20150706-0064728,,,,
29475,118 01 4I 001.00,RESIDENTIAL CONDO,809 A  HALCYON AVE,NASHVILLE,,665000,20150722-0071680,,,,
29476,118 02 0W 002.00,RESIDENTIAL CONDO,822  DEWEES AVE,NASHVILLE,,700000,20150706-0064691,,,,
29477,118 05 0 175.00,SINGLE FAMILY,846 CLAYTON AVE,NASHVILLE,,459000,20150805-0077722,,,,
29478,118 13 0 214.00,SINGLE FAMILY,3636 MAYFLOWER PL,NASHVILLE,,365000,20150805-0077871,,,,
29479,118 13 0W 001.00,RESIDENTIAL CONDO,3611 A  WILBUR PL,NASHVILLE,,362000,20150706-0064640,,,,
29480,118 13 0Z 001.00,RESIDENTIAL CONDO,3636  MAYFLOWER PL,NASHVILLE,,365000,20150805-0077871,,,,
29481,118 13 0Z 002.00,VACANT RESIDENTIAL LAND,3638  MAYFLOWER PL,NASHVILLE,,365000,20150805-0077871,,,,
29482,128 03 0A 028.00,SINGLE FAMILY,404  CEDAR FOREST DR,NASHVILLE,,231000,20150731-0075550,,,,
29483,128 12 0A 075.00,RESIDENTIAL CONDO,320  OLD HICKORY BLVD,NASHVILLE,,228000,20150716-0069531,,,,
29484,128 12 0A 128.00,RESIDENTIAL CONDO,320  OLD HICKORY BLVD,NASHVILLE,,260000,20150728-0074287,,,,
29485,128 12 0B 009.00,SINGLE FAMILY,620  SUMMIT OAKS CT,NASHVILLE,,412949,20150713-0068148,,,,
29486,128 12 0C 029.00,RESIDENTIAL CONDO,1148  WOODBURY FALLS CT,NASHVILLE,,239340,20150709-0066505,,,,
29487,128 12 0C 060.00,RESIDENTIAL CONDO,1101  WOODBURY FALLS CT,NASHVILLE,,232000,20150803-0076153,,,,
29488,128 12 0C 102.00,RESIDENTIAL CONDO,1027  WOODBURY FALLS DR,NASHVILLE,,225000,20150716-0069404,,,,
29489,128 13 0A 309.00,RESIDENTIAL CONDO,309  WESTFIELD DR,NASHVILLE,,131500,20150723-0072251,,,,
29490,128 15 0B 418.00,RESIDENTIAL CONDO,418  POST CREEK RD,NASHVILLE,,143000,20150717-0070004,,,,
29491,128 16 0A 025.00,SINGLE FAMILY,7036  STILL SPRING HOLLOW DR,NASHVILLE,,320000,20150804-0077040,,,,
29492,128 16 0B 029.00,SINGLE FAMILY,456  SUMMIT OAKS DR,NASHVILLE,,434100,20150803-0076159,,,,
29493,128 16 0B 091.00,SINGLE FAMILY,308  PINNACLE PL,NASHVILLE,,425000,20150723-0072366,,,,
29494,129 11 0A 010.00,ZERO LOT LINE,301  CANA CIR,NASHVILLE,,210000,20150727-0073183,,,,
29495,129 11 0A 016.00,ZERO LOT LINE,206  MILES CT,NASHVILLE,,177000,20150713-0067732,,,,
29496,129 11 0A 100.00,ZERO LOT LINE,100  CLOISTER DR,NASHVILLE,,182000,20150717-0069990,,,,
29497,129 11 0A 235.00,ZERO LOT LINE,235  CANA CIR,NASHVILLE,,182000,20150728-0074134,,,,
29498,129 11 0A 308.00,ZERO LOT LINE,310  CANA CIR,NASHVILLE,,175000,20150721-0071105,,,,
29499,129 11 0A 717.00,ZERO LOT LINE,717  MT CARMEL PL,NASHVILLE,,225000,20150702-0064243,,,,
29500,129 14 0A 017.00,RESIDENTIAL CONDO,6666  BROOKMONT TER,NASHVILLE,,375000,20150814-0081702,,,,
29501,129 14 0A 018.00,RESIDENTIAL CONDO,6666 BROOKMONT TER,NASHVILLE,,375000,20150814-0081702,,,,
29502,129 14 0A 026.00,RESIDENTIAL CONDO,6666  BROOKMONT TER,NASHVILLE,,232000,20150706-0064909,,,,
29503,129 14 0A 039.00,RESIDENTIAL CONDO,6666  BROOKMONT TER,NASHVILLE,,220000,20150720-0070684,,,,
29504,129 14 0A 041.00,RESIDENTIAL CONDO,6666  BROOKMONT TER,NASHVILLE,,132000,20150728-0074244,,,,
29505,129 15 0A 039.00,RESIDENTIAL CONDO,21  VAUGHNS GAP RD,NASHVILLE,,124900,20150804-0077131,,,,
29506,129 15 0A 046.00,RESIDENTIAL CONDO,21  VAUGHNS GAP RD,NASHVILLE,,103000,20150729-0074764,,,,
29507,129 15 0A 052.00,RESIDENTIAL CONDO,21  VAUGHNS GAP RD,NASHVILLE,,110000,20150730-0074956,,,,
29508,130 01 0A 009.00,RESIDENTIAL CONDO,116  HARDING PL,NASHVILLE,,125000,20150730-0075283,,,,
29509,130 01 0A 012.00,RESIDENTIAL CONDO,116  HARDING PL,NASHVILLE,,150000,20150720-0070558,,,,
29510,130 02 0A 001.00,RESIDENTIAL CONDO,615  BELLE MEADE BLVD,NASHVILLE,,529900,20150715-0068997,,,,
29511,130 02 0C 001.00,RESIDENTIAL CONDO,114 B  LASALLE CT,NASHVILLE,,965900,20150721-0071268,,,,
29512,130 08 0 086.00,DUPLEX,4309 LINDAWOOD DR,NASHVILLE,,710659,20150716-0069381,,,,
29513,130 08 0K 001.00,RESIDENTIAL CONDO,4309  LINDAWOOD DR,NASHVILLE,,710659,20150716-0069381,,,,
29514,130 08 0K 002.00,VACANT RESIDENTIAL LAND,4311  LINDAWOOD DR,NASHVILLE,,710659,20150716-0069381,,,,
29515,130 13 0A 009.00,VACANT RESIDENTIAL LAND,636  BELLE PARK CIR,NASHVILLE,,370000,20150730-0074955,,,,
29516,131 01 0D 005.00,RESIDENTIAL CONDO,5025  HILLSBORO PIKE,NASHVILLE,,193200,20150707-0065874,,,,
29517,131 01 0D 014.00,RESIDENTIAL CONDO,5025  HILLSBORO PIKE,NASHVILLE,,216900,20150713-0068094,,,,
29518,131 01 0D 168.00,RESIDENTIAL CONDO,5025  HILLSBORO PIKE,NASHVILLE,,198000,20150713-0068006,,,,
29519,131 02 0A 099.00,RESIDENTIAL CONDO,2116  HOBBS RD,NASHVILLE,,130000,20150710-0067389,,,,
29520,131 03 1M 002.00,RESIDENTIAL CONDO,4108 B  LONE OAK RD,NASHVILLE,,615000,20150729-0074666,,,,
29521,131 03 1O 002.00,RESIDENTIAL CONDO,4107 B  ORIOLE PL,NASHVILLE,,674900,20150720-0070760,,,,
29522,131 04 0C 002.00,RESIDENTIAL CONDO,1125  BELVIDERE DR,NASHVILLE,,716983,20150804-0076929,,,,
29523,131 05 0B 215.00,RESIDENTIAL CONDO,215  SUMMIT RIDGE DR,NASHVILLE,,176500,20150715-0068850,,,,
29524,131 05 0B 242.00,RESIDENTIAL CONDO,242  SUMMIT RIDGE DR,NASHVILLE,,130000,20150724-0073156,,,,
29525,131 05 0B 306.00,RESIDENTIAL CONDO,306  SUMMIT RIDGE CIR,NASHVILLE,,170000,20150722-0072004,,,,
29526,131 06 0E 228.00,RESIDENTIAL CONDO,228  BOXMERE PL,NASHVILLE,,260000,20150708-0066280,,,,
29527,131 06 0F 011.00,SINGLE FAMILY,102  ABBEYWOOD DR,NASHVILLE,,604000,20150716-0069725,,,,
29528,131 06 0G 207.00,RESIDENTIAL CONDO,207  ASHLAWN CT,NASHVILLE,,255900,20150728-0074282,,,,
29529,131 06 0H 013.00,SINGLE FAMILY,816  CHERRY LAUREL CT,NASHVILLE,,518000,20150805-0077849,,,,
29530,131 06 0I 001.00,RESIDENTIAL CONDO,2032 A  CASTLEMAN DR,NASHVILLE,,739633,20150721-0071428,,,,
29531,131 07 0U 001.00,RESIDENTIAL CONDO,4409  LONE OAK RD,NASHVILLE,,900000,20150728-0074279,,,,
29532,131 07 0Z 001.00,RESIDENTIAL CONDO,1918  CASTLEMAN DR,NASHVILLE,,799900,20150731-0075772,,,,
29533,131 08 0M 007.00,SINGLE FAMILY,1333  DUNCANWOOD CT,NASHVILLE,,963344,20150713-0067838,,,,
29534,132 01 0J 002.00,RESIDENTIAL CONDO,4019  ALBERT DR,NASHVILLE,,801000,20150716-0069168,,,,
29535,132 05 0C 001.00,RESIDENTIAL CONDO,927  CORAL RD,NASHVILLE,,635000,20150729-0074620,,,,
29536,132 05 0O 002.00,RESIDENTIAL CONDO,4154  OUTER DR,NASHVILLE,,830000,20150715-0069056,,,,
29537,132 09 0 044.00,SINGLE FAMILY,944 BATTERY LN,NASHVILLE,,370000,20150709-0066482,,,,
29538,141 05 0A 169.00,SINGLE FAMILY,1456  SCARCROFT LN,NASHVILLE,,238984,20150722-0071931,,,,
29539,141 05 0A 304.00,SINGLE FAMILY,653  WOLFEBORO LN,NASHVILLE,,234900,20150717-0070044,,,,
29540,141 05 0A 502.00,SINGLE FAMILY,519  AVONDALE PARK BLVD,NASHVILLE,,234445,20150729-0074799,,,,
29541,141 05 0A 510.00,SINGLE FAMILY,1576  BROCKTON LN,NASHVILLE,,226365,20150727-0073352,,,,
29542,141 05 0A 515.00,SINGLE FAMILY,1913  HEREFORD LN,NASHVILLE,,267745,20150714-0068686,,,,
29543,141 05 0A 590.00,SINGLE FAMILY,1672  BROCKTON LN,NASHVILLE,,139898,20150716-0069728,,,,
29544,141 05 0A 596.00,SINGLE FAMILY,1648  BROCKTON LN,NASHVILLE,,69949,20150707-0065690,,,,
29545,141 05 0A 640.00,SINGLE FAMILY,1620  BROCKTON LN,NASHVILLE,,69949,20150728-0073968,,,,
29546,141 05 0A 641.00,SINGLE FAMILY,1616  BROCKTON LN,NASHVILLE,,139898,20150731-0076021,,,,
29547,141 05 0A 643.00,SINGLE FAMILY,1608  BROCKTON LN,NASHVILLE,,139898,20150731-0076021,,,,
29548,141 05 0A 646.00,SINGLE FAMILY,542  AVONDALE PARK BLVD,NASHVILLE,,269617,20150720-0070563,,,,
29549,141 05 0A 650.00,SINGLE FAMILY,526  AVONDALE PARK BLVD,NASHVILLE,,139898,20150716-0069728,,,,
29550,141 06 0C 024.00,SINGLE FAMILY,3729  SPRINGWATER DR,NASHVILLE,,210550,20150729-0074400,,,,
29551,141 06 0C 090.00,SINGLE FAMILY,4048  STONYBROOK DR,NASHVILLE,,210000,20150731-0075683,,,,
29552,141 06 0C 132.00,SINGLE FAMILY,4221  BLACKWATER DR,NASHVILLE,,203000,20150709-0066647,,,,
29553,141 06 0C 157.00,SINGLE FAMILY,4417  KIRKBROOK CT,NASHVILLE,,230000,20150702-0064523,,,,
29554,141 06 0C 159.00,SINGLE FAMILY,4425  KIRKBROOK CT,NASHVILLE,,256000,20150730-0075206,,,,
